STUDENT_ID,CLASSIFICATION,PRIMARY_COLLEGE,SECONDARY_COLLEGE,HC_OR_COE,USAGE_OVER_LAST_90_DAYS
934676376,Graduate,College of Engineering,N/A,COE,1
934676652,Senior,College of Science,N/A,HC,2
934676751,Freshman,College of Engineering,N/A,COE,10
934676849,Freshman,College of Science,N/A,HC,9
934676868,Sophomore,College of Science,N/A,HC,4
934676919,Sophomore,College of Engineering,N/A,COE,7
934676937,Sophomore,College of Engineering,N/A,COE,7
934676949,Sophomore,College of Engineering,N/A,Both,3
934676958,Freshman,College of Engineering,N/A,COE,0
934677023,Freshman,College of Engineering,N/A,COE,21
934677045,Sophomore,College of Engineering,N/A,COE,1
934677109,Freshman,College of Engineering,N/A,COE,17
934677189,Graduate,College of Engineering,N/A,COE,2
934677247,Graduate,College of Engineering,N/A,COE,9
934677306,Sophomore,College of Engineering,College of Science,COE,20
934677377,Freshman,University Exploratory Study,N/A,HC,10
934677413,Freshman,College of Engineering,N/A,COE,6
934677419,Sophomore,College of Engineering,N/A,COE,10
934677482,Freshman,College of Engineering,N/A,COE,5
934677491,Sophomore,College of Engineering,N/A,COE,0
934677604,Graduate,College of Engineering,N/A,COE,1
934677696,Freshman,College of Science,N/A,HC,9
934677754,Freshman,College of Engineering,N/A,COE,3
934677773,Freshman,College of Engineering,N/A,COE,1
934677810,Freshman,College of Engineering,N/A,COE,1
934677849,Freshman,College of Engineering,N/A,COE,15
934678027,Graduate,College of Engineering,N/A,COE,5
934678102,Graduate,College of Engineering,N/A,COE,1
934678206,Freshman,College of Engineering,N/A,COE,19
934678209,Freshman,College of Engineering,N/A,Both,10
934678329,Freshman,College of Engineering,N/A,COE,0
934678412,Freshman,College of Engineering,N/A,COE,33
934678472,Freshman,College of Engineering,N/A,COE,1
934678482,Junior,College of Engineering,N/A,COE,1
934678495,Freshman,College of Engineering,N/A,COE,8
934678567,Freshman,College of Engineering,N/A,Both,3
934678759,Freshman,Pre-Engineering Program,N/A,HC,7
934678863,Senior,College of Engineering,N/A,COE,2
934678874,Junior,College of Engineering,N/A,COE,8
934678972,Freshman,College of Science,N/A,HC,3
934678975,Sophomore,College of Engineering,N/A,COE,11
934679049,Freshman,College of Engineering,N/A,COE,6
934679133,Freshman,College of Engineering,N/A,COE,2
934679135,Freshman,College of Engineering,N/A,COE,16
934679144,Sophomore,College of Engineering,N/A,Both,8
934679308,Sophomore,College of Engineering,N/A,COE,4
934679325,Senior,College of Engineering,N/A,COE,6
934679327,Freshman,College of Engineering,N/A,COE,12
934679425,Sophomore,College of Engineering,N/A,Both,9
934679519,Freshman,College of Engineering,N/A,COE,7
934679573,Sophomore,College of Science,N/A,HC,22
934679625,Sophomore,College of Engineering,N/A,COE,7
934679658,Freshman,College of Engineering,N/A,Both,5
934679751,Sophomore,College of Engineering,N/A,COE,0
934679851,Freshman,College of Engineering,N/A,COE,3
934679935,Sophomore,College of Engineering,N/A,COE,6
934679965,Freshman,College of Engineering,N/A,COE,7
934680030,Sophomore,College of Health,N/A,HC,6
934680082,Freshman,College of Engineering,N/A,COE,21
934680100,Sophomore,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,0
934680119,Freshman,College of Science,N/A,HC,4
934680235,Freshman,College of Engineering,N/A,COE,1
934680236,Freshman,College of Science,N/A,HC,3
934680254,Junior,College of Engineering,N/A,COE,18
934680258,Junior,College of Engineering,N/A,COE,2
934680333,Junior,College of Engineering,N/A,Both,6
934680513,Graduate,College of Engineering,N/A,COE,3
934680564,Freshman,College of Engineering,N/A,COE,8
934680704,Freshman,College of Agricultural Sciences,N/A,HC,2
934680737,Freshman,College of Engineering,N/A,Both,20
934680742,Sophomore,College of Engineering,N/A,COE,2
934680754,Freshman,College of Engineering,N/A,COE,1
934680795,Junior,College of Liberal Arts,N/A,HC,2
934680812,Freshman,College of Engineering,N/A,COE,3
934680868,Graduate,College of Engineering,N/A,COE,3
934680885,Graduate,College of Engineering,N/A,COE,4
934680952,Graduate,College of Engineering,N/A,COE,5
934680997,Sophomore,College of Engineering,N/A,COE,8
934681077,Freshman,College of Science,N/A,HC,6
934681124,Graduate,College of Engineering,N/A,COE,19
934681294,Junior,College of Engineering,N/A,COE,19
934681341,Junior,College of Engineering,N/A,COE,4
934681454,Freshman,College of Engineering,N/A,COE,6
934681481,Junior,College of Engineering,N/A,COE,5
934681542,Freshman,College of Engineering,N/A,Both,7
934681701,Junior,College of Science,N/A,HC,3
934681794,Freshman,College of Engineering,N/A,COE,1
934681882,Freshman,College of Engineering,N/A,COE,7
934681970,Freshman,College of Engineering,N/A,COE,1
934682123,Sophomore,College of Engineering,N/A,COE,1
934682152,Freshman,College of Engineering,N/A,COE,10
934682211,Freshman,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,2
934682258,Freshman,College of Engineering,N/A,COE,2
934682320,Freshman,University Exploratory Study,N/A,HC,4
934682337,Freshman,College of Engineering,N/A,COE,28
934682371,Freshman,College of Engineering,N/A,COE,2
934682438,Sophomore,College of Engineering,N/A,COE,2
934682572,Graduate,College of Engineering,N/A,COE,9
934682807,Freshman,College of Engineering,N/A,COE,3
934682813,Sophomore,College of Engineering,N/A,COE,3
934682820,Sophomore,College of Engineering,N/A,COE,4
934682874,Junior,College of Engineering,N/A,COE,8
934682971,Sophomore,University Exploratory Study,N/A,HC,15
934682974,Freshman,College of Engineering,N/A,COE,14
934683027,Freshman,Pre-Forestry Program,N/A,HC,2
934683118,Sophomore,College of Engineering,N/A,COE,2
934683198,Freshman,College of Engineering,N/A,COE,5
934683313,Junior,College of Engineering,N/A,COE,5
934683369,Freshman,College of Engineering,N/A,Both,4
934683399,Freshman,College of Engineering,N/A,COE,9
934683467,Sophomore,College of Engineering,N/A,COE,9
934683481,Freshman,College of Engineering,N/A,COE,7
934683596,Graduate,College of Engineering,N/A,COE,2
934683732,Graduate,College of Engineering,N/A,COE,4
934684030,Freshman,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,13
934684145,Sophomore,College of Engineering,N/A,COE,15
934684205,Freshman,College of Engineering,N/A,COE,12
934684289,Junior,College of Forestry,N/A,HC,2
934684292,Freshman,College of Engineering,N/A,COE,2
934684335,Sophomore,College of Engineering,N/A,COE,1
934684391,Junior,College of Engineering,N/A,Both,7
934684458,Graduate,College of Engineering,N/A,COE,3
934684482,Freshman,College of Engineering,N/A,COE,13
934684490,Sophomore,College of Engineering,N/A,COE,2
934684503,Sophomore,College of Engineering,N/A,Both,13
934684554,Freshman,College of Engineering,N/A,COE,2
934684618,Sophomore,College of Agricultural Sciences,College of Liberal Arts,HC,13
934684620,Junior,College of Engineering,N/A,COE,1
934684699,Sophomore,College of Engineering,N/A,COE,3
934684708,Sophomore,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,7
934684812,Junior,College of Engineering,N/A,Both,8
934684836,Freshman,College of Engineering,N/A,Both,9
934684851,Freshman,College of Engineering,N/A,Both,7
934684859,Freshman,College of Engineering,N/A,COE,13
934684904,Junior,College of Science,College of Liberal Arts,HC,3
934684957,Sophomore,College of Engineering,N/A,COE,9
934685005,Graduate,College of Engineering,N/A,COE,12
934685181,Freshman,College of Engineering,N/A,Both,4
934685306,Sophomore,College of Engineering,N/A,COE,6
934685355,Sophomore,College of Engineering,N/A,COE,4
934685365,Junior,College of Engineering,N/A,COE,5
934685478,Graduate,College of Engineering,N/A,COE,1
934685517,Sophomore,College of Engineering,N/A,COE,7
934685658,Graduate,College of Engineering,N/A,COE,3
934685723,Sophomore,College of Science,College of Liberal Arts,HC,5
934685851,Freshman,College of Engineering,N/A,COE,3
934685857,Freshman,College of Engineering,N/A,COE,17
934686005,Junior,College of Engineering,N/A,COE,11
934686057,Sophomore,College of Engineering,N/A,COE,35
934686072,Freshman,College of Engineering,N/A,COE,5
934686081,Freshman,College of Engineering,N/A,COE,1
934686107,Graduate,College of Engineering,N/A,COE,4
934686130,Freshman,College of Engineering,N/A,COE,9
934686162,Freshman,College of Engineering,N/A,COE,8
934686220,Freshman,College of Engineering,N/A,COE,6
934686261,Junior,College of Engineering,N/A,COE,2
934686266,Sophomore,College of Engineering,N/A,COE,1
934686308,Junior,College of Agricultural Sciences,N/A,HC,7
934686325,Freshman,College of Engineering,N/A,COE,20
934686528,Graduate,College of Engineering,N/A,COE,4
934686569,Junior,College of Engineering,N/A,COE,1
934686642,Freshman,College of Engineering,N/A,COE,18
934686719,Freshman,College of Engineering,N/A,COE,6
934686727,Freshman,College of Engineering,N/A,COE,8
934686732,Junior,College of Engineering,N/A,COE,9
934686736,Sophomore,College of Science,N/A,HC,7
934687063,Sophomore,College of Engineering,N/A,COE,3
934687077,Freshman,College of Engineering,N/A,COE,7
934687184,Sophomore,College of Engineering,N/A,Both,6
934687221,Graduate,College of Engineering,N/A,COE,2
934687240,Graduate,College of Engineering,N/A,COE,5
934687253,Graduate,College of Engineering,N/A,COE,1
934687283,Graduate,College of Engineering,N/A,COE,2
934687319,Freshman,College of Engineering,N/A,COE,3
934687365,Freshman,College of Engineering,N/A,COE,4
934687388,Junior,College of Engineering,N/A,COE,1
934687409,Freshman,College of Engineering,N/A,COE,6
934687418,Freshman,College of Engineering,N/A,COE,4
934687443,Freshman,College of Engineering,N/A,COE,2
934687456,Graduate,College of Engineering,N/A,COE,2
934687482,Freshman,College of Engineering,N/A,COE,4
934687490,Freshman,College of Engineering,N/A,COE,16
934687564,Sophomore,College of Engineering,N/A,COE,1
934687663,Sophomore,College of Engineering,N/A,COE,1
934687723,Junior,College of Engineering,N/A,COE,5
934687756,Freshman,College of Engineering,N/A,COE,3
934687816,Sophomore,College of Science,N/A,HC,7
934687882,Graduate,College of Engineering,N/A,COE,1
934687960,Graduate,College of Engineering,N/A,COE,1
934688003,Freshman,College of Engineering,N/A,COE,3
934688070,Freshman,College of Engineering,N/A,Both,21
934688155,Freshman,College of Engineering,N/A,COE,3
934688224,Freshman,College of Engineering,N/A,Both,4
934688308,Freshman,College of Engineering,N/A,COE,17
934688391,Freshman,College of Engineering,N/A,COE,7
934688432,Sophomore,College of Engineering,N/A,COE,4
934688460,Sophomore,College of Engineering,N/A,COE,2
934688498,Freshman,College of Engineering,N/A,COE,2
934688521,Graduate,College of Engineering,N/A,COE,1
934688700,Freshman,College of Engineering,N/A,COE,9
934688740,Graduate,College of Engineering,N/A,COE,1
934688794,Freshman,College of Engineering,N/A,COE,1
934688817,Sophomore,College of Engineering,N/A,Both,6
934688849,Junior,College of Engineering,N/A,COE,2
934688859,Freshman,College of Health,N/A,HC,9
934688896,Freshman,College of Engineering,N/A,Both,13
934688904,Sophomore,College of Engineering,N/A,COE,11
934688972,Freshman,College of Engineering,N/A,Both,2
934688981,Sophomore,College of Engineering,N/A,Both,6
934689000,Freshman,College of Engineering,N/A,COE,2
934689056,Graduate,College of Engineering,N/A,COE,6
934689169,Sophomore,College of Engineering,N/A,Both,20
934689176,Senior,College of Engineering,N/A,COE,5
934689177,Sophomore,College of Engineering,N/A,COE,4
934689187,Freshman,College of Engineering,N/A,COE,2
934689339,Sophomore,College of Engineering,N/A,Both,1
934689366,Freshman,College of Engineering,N/A,COE,7
934689475,Sophomore,College of Engineering,College of Agricultural Sciences,Both,15
934689486,Freshman,College of Engineering,N/A,COE,4
934689508,Sophomore,College of Engineering,N/A,COE,2
934689514,Sophomore,College of Engineering,N/A,COE,11
934689777,Freshman,College of Engineering,N/A,COE,6
934689808,Freshman,College of Engineering,N/A,COE,4
934689816,Sophomore,College of Engineering,N/A,COE,5
934689837,Freshman,College of Engineering,N/A,COE,5
934689948,Sophomore,College of Engineering,N/A,COE,3
934690012,Junior,College of Engineering,N/A,COE,3
934690032,Freshman,College of Engineering,N/A,COE,1
934690298,Graduate,College of Engineering,N/A,COE,6
934690409,Freshman,College of Engineering,N/A,COE,2
934690479,Freshman,College of Liberal Arts,N/A,HC,3
934690545,Junior,College of Engineering,N/A,COE,4
934690553,Junior,University Exploratory Study,N/A,HC,2
934690704,Sophomore,College of Engineering,N/A,COE,2
934690707,Freshman,College of Engineering,N/A,COE,6
934690831,Sophomore,College of Science,N/A,HC,2
934690853,Sophomore,College of Engineering,N/A,COE,3
934690864,Freshman,College of Engineering,N/A,COE,10
934690949,Freshman,College of Engineering,N/A,COE,5
934691107,Sophomore,College of Engineering,N/A,COE,2
934691168,Freshman,College of Engineering,N/A,COE,1
934691206,Sophomore,College of Engineering,N/A,Both,6
934691325,Freshman,College of Engineering,N/A,COE,4
934691401,Graduate,College of Engineering,N/A,COE,4
934691438,Sophomore,College of Engineering,N/A,COE,1
934691456,Graduate,College of Engineering,N/A,COE,0
934691712,Sophomore,College of Engineering,N/A,COE,14
934691744,Sophomore,College of Engineering,N/A,COE,15
934691857,Freshman,College of Engineering,N/A,COE,19
934691897,Freshman,"College of Earth, Ocean, and Atmospheric Sciences",N/A,HC,3
934691981,Sophomore,College of Engineering,N/A,COE,3
934692029,Freshman,College of Engineering,N/A,COE,7
934692066,Freshman,College of Engineering,N/A,COE,7
934692209,Freshman,College of Engineering,N/A,COE,1
934692261,Freshman,College of Engineering,N/A,COE,1
934692281,Freshman,College of Liberal Arts,N/A,HC,1
934692305,Sophomore,College of Science,N/A,HC,1
934692347,Freshman,College of Agricultural Sciences,N/A,HC,3
934692356,Sophomore,College of Science,N/A,HC,8
934692379,Sophomore,College of Engineering,N/A,COE,3
934692506,Freshman,College of Engineering,N/A,COE,0
934692530,Freshman,College of Engineering,N/A,COE,5
934692536,Freshman,College of Science,N/A,HC,1
934692605,Freshman,College of Engineering,N/A,COE,2
934692676,Sophomore,College of Engineering,N/A,COE,23
934692699,Graduate,College of Engineering,N/A,COE,1
934692733,Graduate,College of Engineering,N/A,COE,7
934692865,Freshman,College of Engineering,N/A,COE,6
934692875,Freshman,College of Engineering,N/A,COE,1
934692880,Freshman,College of Engineering,N/A,COE,1
934693012,Sophomore,College of Engineering,N/A,Both,6
934693281,Freshman,College of Engineering,N/A,COE,0
934693336,Freshman,College of Engineering,N/A,COE,5
934693387,Graduate,College of Engineering,N/A,COE,3
934693509,Sophomore,College of Engineering,N/A,COE,10
934693631,Sophomore,College of Engineering,N/A,COE,5
934693640,Freshman,College of Engineering,N/A,COE,16
934693659,Freshman,College of Engineering,N/A,COE,4
934693768,Freshman,College of Science,N/A,HC,4
934693812,Sophomore,College of Engineering,N/A,Both,8
934693885,Freshman,College of Engineering,N/A,COE,9
934693945,Graduate,College of Engineering,N/A,COE,1
934694157,Freshman,College of Engineering,N/A,COE,4
934694164,Junior,College of Liberal Arts,N/A,HC,3
934694274,Freshman,College of Engineering,N/A,COE,10
934694331,Graduate,College of Engineering,N/A,COE,0
934694335,Freshman,College of Engineering,N/A,COE,4
934694351,Sophomore,College of Engineering,N/A,COE,4
934694369,Freshman,College of Engineering,N/A,Both,15
934694399,Freshman,College of Engineering,N/A,COE,6
934694406,Freshman,College of Engineering,N/A,COE,2
934694408,Freshman,College of Engineering,N/A,COE,2
934694458,Freshman,College of Engineering,N/A,COE,0
934694495,Freshman,College of Engineering,N/A,COE,5
934694510,Sophomore,College of Engineering,N/A,Both,11
934694650,Freshman,College of Engineering,N/A,COE,5
934694660,Freshman,College of Science,N/A,HC,4
934694895,Sophomore,College of Engineering,N/A,COE,6
934694983,Sophomore,University Exploratory Study,N/A,HC,3
934695306,Freshman,College of Engineering,N/A,COE,1
934695315,Sophomore,College of Engineering,N/A,Both,11
934695327,Freshman,College of Engineering,N/A,COE,4
934695375,Sophomore,College of Engineering,N/A,COE,1
934695381,Junior,College of Engineering,N/A,COE,2
934695384,Sophomore,College of Engineering,N/A,Both,1
934695430,Graduate,College of Engineering,N/A,COE,3
934695441,Graduate,College of Engineering,N/A,COE,10
